transaction_id,user_id,transaction_date,amount,transaction_type,status,payment_method,device_type
T00047508,U008450,2023-02-15 05:19:09,157.27,Card Spend,Pending,Net Banking,iOS
T00048145,U011423,2025-01-10 10:56:22,76.83,P2P Transfer,Success,UPI,Android
T00012698,U001487,2023-12-06 16:38:27,144.23,Bill Payment,Success,Net Banking,Web
T00000038,U005506,2024-07-08 21:46:13,491.31,Wallet Load,Success,Debit Card,iOS
T00032545,U003914,2023-07-15 09:18:07,118.19,Card Spend,Success,Credit Card,Web
T00033025,U009257,2023-06-14 21:07:12,147.88,Bill Payment,Failed,Debit Card,Android
T00032141,U003642,2023-02-06 19:07:27,264.45,Bill Payment,Success,UPI,Android
T00020373,U001829,2025-02-02 10:12:04,32.2,Wallet Load,Success,Debit Card,Web
T00049271,U001086,2024-02-12 14:22:23,47.8,P2P Transfer,Success,UPI,Web
T00048086,U009326,2023-04-21 04:36:56,60.29,Card Spend,Success,UPI,Android
T00037362,U008500,2024-08-28 15:04:22,71.67,Investment,Success,UPI,Android
T00000714,U004962,2023-11-01 12:49:15,281.34,Card Spend,Success,Net Banking,iOS
T00000560,U003727,2025-02-11 12:53:53,68.1,P2P Transfer,Success,UPI,iOS
T00050381,U009789,2023-11-12 21:25:16,515.33,P2P Transfer,Success,UPI,Android
T00037090,U002276,2024-04-23 03:19:57,64.41,P2P Transfer,Success,UPI,Android
T00035104,U006571,2023-04-07 11:12:28,140.8,P2P Transfer,Success,Net Banking,iOS
T00013092,U002999,2023-05-03 18:18:49,233.18,Card Spend,Success,Debit Card,iOS
T00037306,U002826,2024-02-11 08:41:47,54.96,Wallet Load,Success,UPI,Android
T00012613,U011018,2024-04-28 22:24:04,97.96,Bill Payment,Success,Debit Card,Android
T00048991,U003998,2023-07-18 13:38:21,331.88,Wallet Load,Success,Credit Card,iOS
T00006132,U001718,2023-03-22 21:41:26,82.24,P2P Transfer,Success,Credit Card,iOS
T00025458,U004028,2024-11-04 05:32:14,49.52,Wallet Load,Failed,Net Banking,Android
T00039771,U002437,2023-04-23 07:19:24,83.62,P2P Transfer,Success,UPI,iOS
T00030383,U000421,2023-02-19 13:38:08,221.38,Wallet Load,Success,UPI,iOS
T00013093,U004537,2024-12-01 09:06:46,314.9,P2P Transfer,Success,UPI,Android
T00032543,U000284,2024-11-18 09:11:20,117.13,P2P Transfer,Success,Wallet,iOS
T00026326,U003232,2024-01-26 04:50:43,36.27,P2P Transfer,Success,Debit Card,iOS
T00020685,U004797,2023-01-24 12:17:25,109.24,P2P Transfer,Success,Wallet,Android
T00048779,U006642,2023-08-02 05:02:43,94.78,Bill Payment,Success,UPI,Android
T00018891,U011772,2023-08-29 23:38:42,14.89,Wallet Load,Success,Debit Card,iOS
T00024715,U003233,2023-09-17 03:36:55,88.15,Wallet Load,Success,Debit Card,Android
T00040201,U002982,2023-02-04 06:14:09,86.22,Card Spend,Success,UPI,Android
T00028813,U008150,2023-09-10 10:32:24,134.37,P2P Transfer,Success,UPI,iOS
T00018965,U008783,2023-06-23 08:53:47,388.84,Card Spend,Success,Net Banking,iOS
T00024816,U011882,2024-10-05 07:57:39,100.42,Card Spend,Success,UPI,Web
T00013018,U004501,2024-07-10 06:45:51,157.58,Bill Payment,Success,Debit Card,Android
T00013880,U000002,2023-11-10 12:29:06,29.39,Investment,Success,UPI,Android
T00003748,U004237,2025-02-19 05:30:34,127.53,P2P Transfer,Success,UPI,Android
T00011601,U000816,2024-12-26 00:53:15,69.35,Card Spend,Success,Net Banking,Android
T00001598,U003189,2024-01-23 16:59:41,79.29,P2P Transfer,Pending,UPI,Web
T00046359,U007853,2024-11-23 12:53:30,39.32,P2P Transfer,Success,Credit Card,Android
T00020875,U002430,2023-04-16 09:27:32,56.85,Wallet Load,Success,Debit Card,Android
T00030678,U001781,2023-05-19 10:46:11,279.64,P2P Transfer,Success,UPI,Android
T00041984,U007456,2023-02-24 06:42:38,45.88,P2P Transfer,Success,UPI,Android
T00014081,U010713,2023-12-30 11:10:27,177.43,Bill Payment,Failed,Credit Card,Android
T00024313,U006326,2024-01-20 13:28:14,319.26,Wallet Load,Failed,UPI,Android
T00009373,U007626,2024-06-06 12:18:31,257.64,Bill Payment,Success,Debit Card,Android
T00051794,U002201,2023-11-17 11:31:03,61.52,Wallet Load,Success,UPI,Android
T00022392,U011657,2023-09-02 00:35:25,41.49,Bill Payment,Success,Net Banking,iOS
T00004303,U002835,2024-08-12 06:40:18,97.3,Bill Payment,Success,Wallet,iOS
T00035775,U003042,2024-11-05 02:10:14,131.37,Wallet Load,Success,Debit Card,Android
T00022695,U006212,2024-11-14 05:59:56,26.92,Card Spend,Success,Debit Card,Android
T00047240,U010790,2025-02-07 04:33:13,369.44,P2P Transfer,Success,Wallet,Android
T00013286,U007058,2024-09-13 15:57:50,146.72,Wallet Load,Success,Debit Card,Android
T00051194,U009536,2024-05-31 16:10:13,-10.0,Wallet Load,Success,UPI,Android
T00028440,U007444,2023-12-27 21:03:03,35.91,Wallet Load,Success,Debit Card,iOS
T00007524,U001818,2023-08-24 20:16:28,509.61,Bill Payment,Success,Net Banking,Web
T00038599,U010615,2023-11-26 01:42:36,28.38,Card Spend,Success,UPI,Web
T00051087,U011779,2024-08-23 05:36:24,101.13,Card Spend,Success,Net Banking,iOS
T00044011,U001702,2024-12-27 04:03:02,367.92,Card Spend,Success,Credit Card,Web
T00001560,U007675,2024-12-31 17:45:18,294.7,Bill Payment,Success,UPI,Android
T00013314,U006911,2025-01-25 03:13:59,74.66,Wallet Load,Success,UPI,iOS
T00013529,U008286,2024-03-07 11:40:42,651.52,Investment,Success,Wallet,iOS
T00025018,U008909,2023-11-29 07:28:42,49.91,Card Spend,Pending,Debit Card,iOS
T00019318,U005205,2023-02-25 23:49:14,50.82,P2P Transfer,Success,Debit Card,Android
T00007929,U010597,2023-06-14 04:02:19,127.85,Bill Payment,Success,Credit Card,iOS
T00002108,U004029,2024-11-04 08:20:52,46.32,P2P Transfer,Success,Debit Card,iOS
T00030364,U000876,2024-06-12 22:39:46,37.77,Wallet Load,Success,Wallet,iOS
T00031263,U000295,2024-08-01 10:53:16,577.73,Wallet Load,Success,UPI,Android
T00044109,U001584,2025-03-02 03:59:10,37.09,P2P Transfer,Success,Net Banking,Android
T00038217,U011955,2023-03-01 17:20:13,144.77,P2P Transfer,Success,Debit Card,Web
T00019466,U007561,2023-08-17 21:04:47,128.32,P2P Transfer,Success,Net Banking,Web
T00049667,U010782,2023-10-10 07:43:43,285.05,P2P Transfer,Success,UPI,Android
T00030625,U000491,2023-06-21 08:29:28,80.07,Bill Payment,Success,Credit Card,Web
T00010448,U009468,2023-01-21 17:50:17,437.65,Investment,Success,Debit Card,Web
T00012562,U002281,2025-01-01 01:51:18,62.3,P2P Transfer,Success,Wallet,Android
T00015864,U006582,2024-12-31 14:07:02,46.75,P2P Transfer,Pending,UPI,Android
T00013937,U006724,2023-11-07 16:21:56,278.4,Bill Payment,Pending,Debit Card,iOS
T00007940,U007850,2025-02-14 11:10:09,127.33,P2P Transfer,Success,UPI,Android
T00016106,U003043,2023-07-13 22:06:06,191.69,Investment,Success,UPI,Android
T00046211,U005080,2024-01-13 08:25:21,217.59,Bill Payment,Refunded,UPI,Android
T00040796,U003595,2024-06-07 06:36:53,55.95,P2P Transfer,Success,UPI,Android
T00019798,U010935,2024-10-03 00:21:20,30.57,Wallet Load,Success,Wallet,Android
T00041982,U000538,2023-09-24 07:58:37,47.67,Card Spend,Success,UPI,Web
T00044891,U004457,2024-04-26 04:28:21,88.1,Wallet Load,Success,Debit Card,iOS
T00017291,U006631,2024-05-19 13:26:10,33.01,Card Spend,Success,Net Banking,Android
T00048352,U002035,2024-10-01 03:39:37,46.87,P2P Transfer,Success,Credit Card,Web
T00000761,U011330,2023-09-06 09:26:02,77.86,P2P Transfer,Failed,UPI,Android
T00019503,U006344,2024-12-19 04:15:13,221.48,Bill Payment,Success,UPI,iOS
T00033755,U010713,2024-10-25 07:09:40,58.71,Investment,Success,Debit Card,Web
T00026868,U004193,2023-03-01 08:13:28,168.44,P2P Transfer,Success,Wallet,iOS
T00033093,U011381,2023-02-05 16:26:00,118.24,Investment,Success,Wallet,Android
T00030564,U006894,2024-10-31 16:21:57,99.06,Wallet Load,Failed,Net Banking,Android
T00017065,U002873,2024-08-17 21:48:04,101.88,Card Spend,Success,Credit Card,Android
T00035366,U009205,2024-10-04 23:54:56,38.13,Card Spend,Success,Credit Card,Android
T00016680,U001592,2023-05-18 18:32:15,149.86,Wallet Load,Success,UPI,Android
T00030713,U007869,2023-04-27 19:55:54,43.72,P2P Transfer,Success,UPI,iOS
T00030178,U007238,2024-01-31 20:07:40,239.28,Wallet Load,Success,Debit Card,Android
T00011736,U001066,2025-03-20 22:02:58,177.3,Wallet Load,Success,Net Banking,Android
T00001786,U005392,2023-08-23 21:17:13,88.3,Bill Payment,Success,UPI,Android
T00004383,U007356,2024-06-03 07:52:55,117.92,P2P Transfer,Success,UPI,Android
T00021703,U001588,2024-03-03 22:02:07,657.7,Bill Payment,Success,Credit Card,Android
T00046812,U001414,2024-07-16 23:42:52,60.08,Card Spend,Success,Credit Card,Android
T00009477,U010059,2024-07-09 16:46:39,117.15,Wallet Load,Refunded,Credit Card,Android
T00004894,U006788,2023-03-04 21:31:53,104.25,Card Spend,Success,UPI,iOS
T00022118,U007162,2023-07-09 07:54:32,441.78,Wallet Load,Success,Wallet,Android
T00012647,U004457,2023-12-07 03:25:49,77.17,P2P Transfer,Success,Net Banking,Web
T00015322,U008557,2023-12-04 17:55:33,140.6,Wallet Load,Success,Wallet,iOS
T00045824,U000964,2025-01-08 04:20:45,53.83,P2P Transfer,Pending,UPI,iOS
T00029481,U005732,2023-12-09 21:33:09,107.83,Wallet Load,Success,Net Banking,Android
T00022212,U010641,2023-01-23 11:47:34,55.76,P2P Transfer,Success,UPI,iOS
T00015235,U008613,2024-11-26 19:13:24,57.23,Wallet Load,Success,Wallet,Android
T00017255,U004475,2024-07-24 23:07:01,473.31,P2P Transfer,Success,UPI,iOS
T00007408,U001780,2023-05-04 18:30:19,71.73,P2P Transfer,Success,UPI,Android
T00021693,U005969,2024-05-03 15:14:31,39.05,Wallet Load,Success,Wallet,Web
T00018102,U007560,2024-03-20 04:27:03,285.81,Wallet Load,Failed,Credit Card,Android
T00040082,U000121,2024-03-21 07:22:55,57.94,P2P Transfer,Success,Credit Card,Android
T00002649,U009443,2023-11-02 21:43:43,72.92,Wallet Load,Success,Net Banking,Android
T00002587,U008393,2024-12-26 01:39:47,979.47,Wallet Load,Success,Credit Card,Android
T00025288,U001126,2024-03-14 20:09:00,16.76,P2P Transfer,Success,Wallet,Android
T00029382,U004856,2025-01-23 04:45:13,153.07,Investment,Success,Wallet,Web
T00019545,U004462,2024-10-23 18:13:53,157.54,Wallet Load,Success,UPI,Web
T00011010,U010287,2024-01-10 19:25:51,45.0,Wallet Load,Failed,UPI,iOS
T00035951,U010012,2023-01-15 17:06:14,41.18,Wallet Load,Success,Debit Card,iOS
T00031043,U002434,2023-10-08 03:28:52,74.78,P2P Transfer,Pending,UPI,iOS
T00011673,U011330,2024-01-18 06:41:05,51.69,Wallet Load,Success,Debit Card,Android
T00037572,U005292,2024-10-28 03:04:28,170.27,Wallet Load,Success,Credit Card,iOS
T00004219,U000626,2024-04-05 07:45:36,50.77,P2P Transfer,Success,UPI,iOS
T00038461,U002395,2024-02-07 18:29:32,177.27,P2P Transfer,Success,Debit Card,iOS
T00009796,U000520,2025-02-05 10:37:15,142.8,P2P Transfer,Pending,Debit Card,Android
T00030698,U002284,2023-02-24 23:34:57,70.29,Bill Payment,Success,Credit Card,Android
T00031076,U004009,2024-09-03 02:52:33,180.05,Investment,Success,UPI,Android
T00012780,U005905,2024-06-18 19:43:53,150.99,Wallet Load,Success,Wallet,Web
T00027000,U000030,2023-08-12 10:27:08,172.87,Wallet Load,Success,Net Banking,iOS
T00009372,U002785,2025-01-19 04:29:56,170.61,Bill Payment,Failed,UPI,Web
T00020141,U002502,2024-01-13 19:53:45,554.51,P2P Transfer,Failed,UPI,Web
T00007379,U003559,2024-07-25 17:44:16,33.41,P2P Transfer,Success,Net Banking,Web
T00050291,U004571,2025-03-30 10:36:22,24.37,Card Spend,Success,Wallet,Android
T00001755,U002401,2023-01-06 14:33:55,155.19,Wallet Load,Pending,Wallet,Android
T00000149,U005707,2023-10-23 04:19:13,40.44,P2P Transfer,Success,UPI,Web
T00025363,U003417,2023-12-10 06:15:04,49.11,P2P Transfer,Failed,Wallet,Android
T00047806,U005328,2023-01-17 01:54:34,16.62,Card Spend,Success,UPI,iOS
T00038141,U010821,2023-09-26 01:03:29,84.02,P2P Transfer,Failed,UPI,iOS
T00046958,U011825,2025-01-14 15:29:52,129.33,Card Spend,Success,UPI,Web
T00015546,U011113,2024-03-20 02:31:12,172.49,Bill Payment,Success,Debit Card,Android
T00034382,U002492,2023-06-24 07:40:05,132.95,Card Spend,Success,Credit Card,Android
T00005830,U010342,2023-08-18 06:10:27,116.91,Wallet Load,Success,Wallet,iOS
T00003771,U007624,2024-05-29 19:42:29,73.84,P2P Transfer,Failed,Net Banking,Android
T00028344,U001965,2023-05-21 00:54:47,109.54,Wallet Load,Success,Net Banking,Android
T00050409,U001459,2023-11-03 08:25:41,232.73,P2P Transfer,Success,Debit Card,Android
T00002016,U005832,2024-07-21 03:57:44,50.66,Wallet Load,Success,UPI,Android
T00005193,U003683,2025-03-05 07:51:35,254.11,Bill Payment,Success,Credit Card,Android
T00051163,U001294,2024-06-18 05:33:19,110.27,Card Spend,Success,Wallet,Android
T00047745,U005826,2023-04-16 18:12:34,28.01,P2P Transfer,Success,Net Banking,Android
T00038525,U011120,2025-01-02 00:52:55,162.67,Bill Payment,Success,UPI,iOS
T00033372,U011111,2023-07-07 03:08:09,135.88,P2P Transfer,Failed,Wallet,Android
T00038098,U007953,2023-12-24 10:10:41,25.48,Bill Payment,Success,Net Banking,iOS
T00047502,U002307,2023-01-14 14:02:07,228.09,Bill Payment,Success,Wallet,Android
T00000866,U010247,2023-05-01 21:54:36,85.53,P2P Transfer,Success,Debit Card,Web
T00045707,U008150,2024-11-11 08:00:49,55.58,Bill Payment,Success,UPI,Android
T00023397,U006805,2024-10-11 10:11:23,303.24,Bill Payment,Success,Credit Card,Android
T00043810,U009957,2024-05-10 01:38:29,108.78,Investment,Success,Net Banking,Android
T00004478,U009739,2023-06-15 14:07:23,270.05,Wallet Load,Success,Net Banking,Android
T00049884,U001247,2024-01-24 15:18:23,144.7,Card Spend,Success,UPI,Android
T00047801,U004735,2023-07-12 07:02:24,155.7,Investment,Success,UPI,Android
T00016866,U000872,2023-05-31 06:40:07,85.63,Wallet Load,Success,Net Banking,iOS
T00032886,U010886,2023-09-18 23:52:09,23.46,Bill Payment,Success,Credit Card,Android
T00037599,U008238,2024-12-09 12:08:05,42.2,P2P Transfer,Failed,Wallet,Android
T00004508,U005536,2025-03-01 20:34:19,26.59,Wallet Load,Failed,Wallet,Android
T00005345,U001105,2024-03-07 21:30:07,33.94,P2P Transfer,Pending,Wallet,Android
T00021587,U002987,2023-08-10 18:07:21,117.05,Wallet Load,Success,UPI,Android
T00000353,U005454,2024-06-07 03:20:04,112.53,Wallet Load,Success,UPI,Android
T00004461,U004748,2023-03-09 01:46:42,-999.0,P2P Transfer,Refunded,UPI,iOS
T00017158,U008260,2024-03-20 15:28:30,71.12,Wallet Load,Success,Net Banking,Web
T00046668,U009557,2024-12-05 12:26:42,28.95,Card Spend,Success,Credit Card,Android
T00003874,U009599,2024-05-19 10:59:01,205.66,Card Spend,Pending,Debit Card,Android
T00000180,U001079,2023-05-01 01:35:45,77.91,Bill Payment,Success,Credit Card,iOS
T00012639,U010729,2024-10-05 19:16:19,23.77,Wallet Load,Success,UPI,iOS
T00024545,U007536,2023-12-03 06:30:00,283.65,Bill Payment,Success,Credit Card,iOS
T00026755,U003536,2024-10-25 21:39:08,38.97,P2P Transfer,Success,UPI,Android
T00021178,U007301,2023-04-26 06:40:24,200.94,Bill Payment,Success,Wallet,iOS
T00007437,U006216,2024-09-19 15:27:04,76.52,P2P Transfer,Success,Debit Card,Web
T00043294,U000095,2024-07-07 01:16:54,98.58,Card Spend,Success,UPI,Android
T00005959,U004508,2024-12-08 18:45:04,204.26,P2P Transfer,Success,Credit Card,Web
T00014111,U011268,2023-08-03 12:03:47,144.28,Card Spend,Success,Credit Card,Android
T00034569,U011466,2023-09-14 14:08:39,110.82,Bill Payment,Success,UPI,Android
T00000365,U011668,2025-03-07 23:54:02,1368.77,Investment,Success,Net Banking,Android
T00014649,U003436,2024-11-23 05:27:28,209.29,Bill Payment,Success,Debit Card,iOS
T00015083,U004580,2023-01-23 16:36:14,111.11,P2P Transfer,Success,UPI,Android
T00032032,U006128,2025-03-18 12:31:33,91.16,Bill Payment,Success,Credit Card,Android
T00006039,U007694,2023-10-20 13:22:52,75.4,P2P Transfer,Success,UPI,Android
T00008222,U000181,2023-01-04 02:28:57,45.71,Bill Payment,Pending,Debit Card,Android
T00051394,U001004,2023-03-31 14:05:55,400.68,Card Spend,Pending,Wallet,Android
T00013896,U011356,2023-01-20 17:33:38,222.31,Bill Payment,Success,Credit Card,Android
T00032346,U011043,2024-01-08 15:26:08,86.09,P2P Transfer,Failed,,iOS
T00002802,U007415,2024-08-25 16:59:06,178.41,Card Spend,Success,Wallet,Android
T00043425,U001232,2024-04-14 17:34:26,255.57,P2P Transfer,Success,UPI,Android
T00035691,U008742,2025-03-05 14:46:23,44.41,Card Spend,Success,Debit Card,Web
T00049288,U010768,2023-12-14 19:05:57,57.29,Card Spend,Success,UPI,Android
T00012857,U001499,2024-02-03 22:28:36,59.34,Bill Payment,Failed,Wallet,iOS
T00051083,U003738,2024-11-01 21:47:23,187.25,Wallet Load,Refunded,UPI,Android
T00024854,U002712,2025-02-16 04:19:43,31.32,Card Spend,Success,UPI,Android
T00001246,U010569,2023-05-02 23:27:54,66.85,Wallet Load,Failed,Debit Card,Web
T00022746,U008549,2023-12-09 02:30:47,48.74,Investment,Success,Credit Card,Android
T00020922,U011539,2023-10-27 10:29:21,398.97,P2P Transfer,Success,UPI,Android
T00013747,U005942,2023-12-03 13:39:36,53.64,Wallet Load,Success,UPI,Android
T00030616,U004998,2023-07-16 17:01:05,196.04,Investment,Success,Wallet,Android
T00036822,U010545,2023-11-07 18:21:26,560.73,P2P Transfer,Success,UPI,Web
T00038700,U006181,2024-12-11 05:06:25,64.78,Bill Payment,Success,Net Banking,iOS
T00003240,U007234,2023-06-15 19:34:21,49.15,Wallet Load,Success,UPI,Android
T00032877,U006202,2024-08-04 18:35:10,79.64,P2P Transfer,Pending,Debit Card,Android
T00045343,U011374,2025-03-21 22:02:54,15.65,P2P Transfer,Success,UPI,Web
T00016151,U005028,2024-08-06 22:14:30,196.9,Wallet Load,Success,UPI,Web
T00031101,U004959,2025-01-23 05:37:46,63.94,Wallet Load,Success,Net Banking,Android
T00043797,U008238,2023-02-24 15:46:23,113.27,P2P Transfer,Success,Debit Card,iOS
T00014729,U002892,2023-01-13 11:21:31,77.17,Card Spend,Success,Net Banking,Android
T00018159,U011556,2023-07-21 14:16:27,173.27,P2P Transfer,Success,Net Banking,Android
T00047938,U011551,2024-05-16 08:43:10,48.55,Wallet Load,Success,Debit Card,Android
T00006476,U008555,2024-04-03 02:13:15,383.41,Bill Payment,Success,Wallet,Android
T00011320,U003180,2023-05-25 06:50:46,42.76,Bill Payment,Pending,UPI,Android
T00043272,U000739,2023-09-06 15:24:02,252.04,Wallet Load,Success,Wallet,iOS
T00022229,U004399,2023-05-26 22:28:02,64.86,Card Spend,Success,UPI,Android
T00036303,U008651,2024-06-02 02:53:18,109.27,P2P Transfer,Success,UPI,Android
T00004395,U000241,2024-12-25 23:34:10,24.22,P2P Transfer,Success,Credit Card,Android
T00022258,U010654,2024-06-18 10:15:30,41.32,Investment,Failed,Debit Card,Android
T00050274,U005998,2023-04-06 09:42:17,254.8,P2P Transfer,Success,UPI,Android
T00023196,U007746,2024-07-24 16:43:49,35.55,P2P Transfer,Success,Credit Card,Web
T00020775,U000304,2024-12-16 07:20:43,329.29,P2P Transfer,Failed,Debit Card,Android
T00020733,U007400,2024-02-25 12:51:44,88.87,P2P Transfer,Pending,Wallet,Android
T00003568,U009922,2024-01-14 22:20:33,90.34,Bill Payment,Success,Wallet,Android
T00043302,U000494,2024-11-12 11:13:59,35.58,Card Spend,Success,UPI,Android
T00040202,U006845,2024-10-18 15:45:06,106.72,Wallet Load,Success,Credit Card,Android
T00042549,U001431,2025-01-06 06:19:59,456.37,P2P Transfer,Success,Credit Card,Android
T00044455,U004302,2023-03-17 23:59:52,90.85,P2P Transfer,Success,Debit Card,Android
T00025735,U004230,2023-10-22 17:05:58,641.31,Wallet Load,Success,Debit Card,iOS
T00021535,U007233,2024-04-14 10:53:47,61.55,Wallet Load,Success,Debit Card,Android
T00011318,U008752,2023-07-29 02:12:27,118.31,Card Spend,Success,Debit Card,iOS
T00038263,U011452,2025-02-28 08:36:28,68.86,Card Spend,Success,Debit Card,iOS
T00049581,U009332,2023-08-23 17:41:34,60.94,Bill Payment,Success,Net Banking,Android
T00017358,U008664,2025-01-12 15:32:20,10.44,Wallet Load,Success,Net Banking,Android
T00037068,U003474,2023-12-18 12:44:09,33.47,P2P Transfer,Success,UPI,Android
T00038641,U002255,2024-02-18 20:19:53,46.7,Bill Payment,Success,Debit Card,Android
T00037607,U008116,2024-10-01 21:45:48,132.28,Wallet Load,unknown,Debit Card,Web
T00040367,U011217,2024-09-26 00:33:43,105.68,P2P Transfer,Success,UPI,Android
T00023762,U004279,2024-11-16 19:58:39,95.46,Wallet Load,Success,Net Banking,Android
T00019421,U009912,2024-06-18 04:00:19,134.1,Card Spend,Success,Wallet,iOS
T00001790,U005700,2025-03-18 13:42:25,59.71,Bill Payment,Pending,Credit Card,Android
T00013740,U010387,2023-01-28 22:15:30,35.74,Investment,Success,UPI,iOS
T00013663,U003460,2023-08-30 21:29:58,89.24,Bill Payment,Success,UPI,Android
T00039964,U004974,2025-01-23 11:19:09,210.99,Wallet Load,Success,Credit Card,Web
T00032384,U010655,2025-01-17 06:23:09,325.51,P2P Transfer,Pending,Net Banking,Android
T00025652,U000138,2024-08-06 03:20:26,429.1,Investment,Success,UPI,Android
T00029257,U003194,2024-02-27 01:41:07,172.51,Bill Payment,Success,UPI,Android
T00042596,U009781,2023-03-10 04:01:26,20.58,P2P Transfer,Success,Credit Card,iOS
T00040233,U002847,2024-05-25 02:05:29,233.32,Investment,Success,UPI,Android
T00009231,U002659,2024-06-25 16:26:34,50.4,P2P Transfer,Success,UPI,iOS
T00039099,U004865,2023-09-29 11:33:20,30.7,P2P Transfer,Success,UPI,Android
